geo_id,state_id,county_id,county_name,%_eduction_population_25_and_over_less_than_9th_grade,%_eduction_population_25_and_over_9th-12th_no_diploma,%_eduction_population_25_and_over_high_school_graduate,%_eduction_population_25_and_over_some_college_no_degree,%_eduction_population_25_and_over_associates_degree,%_eduction_population_25_and_over_bachelors_degree,%_eduction_population_25_and_over_graduate_or_professional_degree
0500000US35025,35,025,Lea County,12.8,14.3,32.4,20.9,6.6,8.0,5.0
0500000US35049,35,049,Santa Fe County,5.4,5.6,22.9,19.0,6.1,20.3,20.7
0500000US35051,35,051,Sierra County,4.7,10.6,28.4,27.1,8.7,13.0,7.5
0500000US35053,35,053,Socorro County,8.2,12.7,36.4,16.9,4.6,11.4,9.8
0500000US35013,35,013,Do�a Ana County,11.4,9.2,22.6,21.7,7.6,16.5,11.0
0500000US36095,36,095,Schoharie County,3.2,7.1,36.9,18.3,12.0,12.9,9.4
0500000US36067,36,067,Onondaga County,2.9,6.4,25.3,17.9,12.1,19.8,15.6
0500000US36019,36,019,Clinton County,4.2,7.9,37.3,17.3,10.4,11.6,11.3
0500000US36099,36,099,Seneca County,5.1,9.5,34.9,17.8,11.8,12.0,8.9
0500000US36079,36,079,Putnam County,3.6,3.5,26.9,16.9,9.3,22.8,17.1
0500000US36033,36,033,Franklin County,4.3,8.9,37.6,18.3,11.5,9.4,10.0
0500000US36069,36,069,Ontario County,2.0,4.5,26.8,18.5,13.7,18.9,15.6
0500000US36081,36,081,Queens County,10.2,8.3,27.6,14.6,7.8,19.9,11.6
0500000US36101,36,101,Steuben County,3.1,6.9,37.4,16.6,12.9,11.9,11.2
0500000US36041,36,041,Hamilton County,2.7,14.8,28.5,22.8,12.0,8.9,10.4
0500000US36115,36,115,Washington County,4.3,8.0,38.2,18.4,10.7,11.6,8.8
0500000US36013,36,013,Chautauqua County,3.6,7.6,35.9,18.0,13.3,12.0,9.7
0500000US36047,36,047,Kings County,9.2,9.2,25.6,13.4,6.1,22.0,14.5
0500000US36061,36,061,New York County,7.0,6.0,12.4,9.8,4.0,31.4,29.4
0500000US36107,36,107,Tioga County,2.0,7.2,36.1,18.1,11.1,16.0,9.5
0500000US36011,36,011,Cayuga County,3.1,9.2,33.0,18.9,13.5,13.4,8.9
0500000US36073,36,073,Orleans County,3.7,9.2,38.8,21.4,11.0,9.9,6.0
0500000US36091,36,091,Saratoga County,1.7,4.2,24.5,16.5,11.7,23.6,17.9
0500000US36087,36,087,Rockland County,5.6,6.5,22.5,16.6,8.2,22.3,18.3
0500000US36021,36,021,Columbia County,3.4,6.2,30.5,17.0,11.6,16.1,15.2
0500000US36049,36,049,Lewis County,2.9,7.3,46.1,15.2,12.2,9.0,7.3
0500000US36063,36,063,Niagara County,2.5,6.3,34.2,19.8,13.4,13.6,10.2
0500000US36119,36,119,Westchester County,6.4,5.8,19.6,13.8,6.2,24.0,24.2
0500000US36025,36,025,Delaware County,3.1,8.7,37.7,17.0,11.6,12.4,9.6
0500000US36031,36,031,Essex County,2.9,5.9,32.9,19.3,11.4,15.8,11.8
0500000US36057,36,057,Montgomery County,4.7,9.5,35.2,19.6,13.6,10.0,7.5
0500000US36059,36,059,Nassau County,4.6,4.1,23.0,15.2,7.9,24.7,20.4
0500000US36085,36,085,Richmond County,4.9,6.5,30.9,17.1,7.6,19.7,13.2
0500000US36097,36,097,Schuyler County,3.4,7.3,36.5,20.0,10.5,13.2,9.0
0500000US36109,36,109,Tompkins County,1.6,4.1,19.4,12.5,9.7,22.8,29.9
0500000US36017,36,017,Chenango County,3.0,8.8,39.0,19.0,11.8,10.1,8.3
0500000US36023,36,023,Cortland County,2.6,6.6,32.7,17.8,13.4,15.0,11.9
0500000US36045,36,045,Jefferson County,2.5,6.4,34.0,22.3,12.6,12.9,9.4
0500000US36065,36,065,Oneida County,4.4,7.1,32.9,18.9,12.2,14.6,10.1
0500000US36103,36,103,Suffolk County,4.5,5.1,27.9,17.6,9.3,19.5,16.1
0500000US36121,36,121,Wyoming County,3.2,7.2,40.7,18.6,13.8,10.3,6.3
0500000US36015,36,015,Chemung County,2.9,6.7,36.0,18.6,11.9,13.0,10.8
0500000US36075,36,075,Oswego County,3.3,8.9,37.6,18.4,13.1,10.9,7.6
0500000US36077,36,077,Otsego County,2.4,6.4,32.0,17.0,11.4,16.2,14.7
0500000US36117,36,117,Wayne County,3.4,7.1,34.6,19.0,13.6,12.8,9.5
0500000US36001,36,001,Albany County,2.5,4.9,24.1,16.1,11.1,21.1,20.2
0500000US36007,36,007,Broome County,2.7,6.8,31.1,18.2,12.9,15.7,12.6
0500000US36029,36,029,Erie County,2.8,5.8,27.7,18.2,11.7,18.8,14.9
0500000US36053,36,053,Madison County,2.7,6.1,34.0,17.4,12.9,15.3,11.6
0500000US36105,36,105,Sullivan County,4.7,9.2,33.6,18.5,10.9,13.1,10.1
0500000US36037,36,037,Genesee County,1.5,6.4,36.6,19.3,14.6,12.6,8.9
0500000US36071,36,071,Orange County,3.6,6.7,29.7,20.0,10.3,17.2,12.6
0500000US37079,37,079,Greene County,10.7,15.2,32.5,21.2,9.8,8.0,2.5
0500000US37121,37,121,Mitchell County,6.7,8.7,33.6,22.2,10.0,12.5,6.3
0500000US37041,37,041,Chowan County,4.7,11.3,34.3,21.5,8.5,13.6,6.1
0500000US37027,37,027,Caldwell County,7.0,13.3,32.5,22.1,9.9,10.1,5.2
0500000US37035,37,035,Catawba County,5.0,9.8,30.6,21.7,11.0,15.1,6.9
0500000US37049,37,049,Craven County,4.3,7.5,25.9,26.3,10.3,16.4,9.3
0500000US37065,37,065,Edgecombe County,7.2,13.1,37.3,20.2,9.6,8.1,4.5
0500000US37085,37,085,Harnett County,4.5,9.2,29.9,24.8,10.9,13.7,7.0
0500000US37089,37,089,Henderson County,3.4,6.7,24.3,23.9,9.9,20.8,11.0
0500000US37095,37,095,Hyde County,3.3,15.1,41.5,22.9,7.7,6.9,2.5
0500000US37119,37,119,Mecklenburg County,4.6,5.4,17.4,20.1,7.9,29.5,15.3
0500000US37131,37,131,Northampton County,6.8,13.7,39.7,17.4,9.6,7.6,5.2
0500000US37159,37,159,Rowan County,5.4,9.4,32.8,23.1,10.6,13.6,5.1
0500000US37181,37,181,Vance County,5.8,14.2,37.0,20.1,9.9,8.7,4.2
0500000US37053,37,053,Currituck County,2.5,8.3,27.7,27.9,10.5,17.3,5.8
0500000US37179,37,179,Union County,3.9,6.3,25.0,21.5,8.5,24.1,10.7
0500000US37067,37,067,Forsyth County,4.5,6.7,25.6,21.1,8.2,21.2,12.6
0500000US37127,37,127,Nash County,4.8,9.8,33.6,20.8,10.1,13.9,6.9
0500000US37017,37,017,Bladen County,6.6,13.3,33.4,22.5,9.1,10.7,4.4
0500000US37055,37,055,Dare County,2.7,4.1,23.2,27.0,10.1,21.5,11.5
0500000US37185,37,185,Warren County,6.2,13.3,34.1,23.6,7.3,10.3,5.3
0500000US37195,37,195,Wilson County,7.5,12.2,31.9,19.6,9.2,13.9,5.7
0500000US37015,37,015,Bertie County,6.7,14.5,38.0,20.0,7.3,8.2,5.2
0500000US37073,37,073,Gates County,3.4,10.4,36.3,22.7,12.8,8.6,5.8
0500000US37075,37,075,Graham County,7.1,11.9,37.2,23.2,7.1,8.2,5.2
0500000US37117,37,117,Martin County,5.9,10.8,34.5,22.5,9.5,10.4,6.4
0500000US37115,37,115,Madison County,6.9,7.7,30.7,19.1,8.0,16.3,11.3
0500000US37137,37,137,Pamlico County,2.7,9.2,30.3,27.8,10.5,12.1,7.3
0500000US37143,37,143,Perquimans County,5.3,8.2,30.8,25.5,9.9,14.1,6.3
0500000US37149,37,149,Polk County,3.7,5.3,26.0,23.1,10.1,19.0,12.7
0500000US37151,37,151,Randolph County,6.5,12.1,33.8,21.9,9.9,11.4,4.4
0500000US37157,37,157,Rockingham County,5.5,11.9,34.5,23.9,9.2,10.5,4.5
0500000US37169,37,169,Stokes County,4.7,11.7,41.1,19.4,9.7,10.2,3.1
0500000US37187,37,187,Washington County,9.4,10.7,35.8,24.0,8.9,7.9,3.4
0500000US37029,37,029,Camden County,6.5,7.9,28.9,24.9,14.0,11.8,6.1
0500000US37043,37,043,Clay County,3.5,8.0,34.2,21.8,9.7,13.6,9.2
0500000US37051,37,051,Cumberland County,2.9,6.4,25.5,29.1,11.1,16.3,8.7
0500000US37071,37,071,Gaston County,4.9,10.3,30.8,23.2,10.1,14.4,6.1
0500000US37081,37,081,Guilford County,4.0,6.9,23.8,21.6,8.5,22.7,12.6
0500000US37099,37,099,Jackson County,4.3,7.3,26.7,20.0,11.2,16.4,14.1
0500000US37125,37,125,Moore County,3.3,6.3,22.0,21.2,10.3,22.1,14.8
0500000US37155,37,155,Robeson County,8.3,14.6,34.0,20.8,9.1,9.1,4.1
0500000US37167,37,167,Stanly County,4.3,10.6,34.7,23.0,11.6,11.2,4.6
0500000US37183,37,183,Wake County,3.3,4.0,15.4,17.3,8.2,32.6,19.3
0500000US37199,37,199,Yancey County,5.5,10.3,32.6,21.8,9.8,12.2,7.7
0500000US37037,37,037,Chatham County,5.3,6.5,21.4,17.5,8.1,22.0,19.3
0500000US37111,37,111,McDowell County,5.5,10.7,33.5,21.3,12.1,11.9,5.0
0500000US37101,37,101,Johnston County,5.3,8.4,29.3,22.6,12.6,15.6,6.2
0500000US37103,37,103,Jones County,5.1,13.3,30.4,30.9,7.2,9.1,3.9
0500000US37145,37,145,Person County,4.9,8.8,36.2,22.8,12.0,10.8,4.5
0500000US37019,37,019,Brunswick County,2.6,7.0,28.6,22.6,10.6,18.2,10.4
0500000US37009,37,009,Ashe County,5.6,10.2,32.3,21.7,11.2,12.7,6.3
0500000US37013,37,013,Beaufort County,3.9,8.6,33.6,23.2,11.4,12.3,7.1
0500000US37107,37,107,Lenoir County,7.5,12.1,32.1,22.4,11.3,10.0,4.6
0500000US37109,37,109,Lincoln County,4.2,10.2,31.1,23.5,9.6,14.8,6.6
0500000US37133,37,133,Onslow County,2.4,6.3,29.2,30.1,10.6,14.9,6.5
0500000US37135,37,135,Orange County,3.6,3.7,14.8,13.7,6.6,24.8,32.7
0500000US37161,37,161,Rutherford County,5.2,12.2,31.9,22.0,11.4,11.6,5.7
0500000US37163,37,163,Sampson County,9.9,12.4,33.3,21.6,10.0,9.1,3.6
0500000US37197,37,197,Yadkin County,6.6,12.3,34.7,23.8,11.3,8.0,3.4
0500000US37011,37,011,Avery County,6.4,11.3,29.7,23.9,8.0,12.2,8.4
0500000US37023,37,023,Burke County,7.3,11.8,30.5,22.4,11.5,10.8,5.8
0500000US37033,37,033,Caswell County,7.1,13.4,33.3,20.3,10.4,10.9,4.6
0500000US37059,37,059,Davie County,4.2,9.1,31.4,22.1,10.3,14.3,8.6
0500000US37061,37,061,Duplin County,12.5,13.4,32.5,21.2,9.4,7.6,3.5
0500000US37063,37,063,Durham County,5.5,6.1,17.3,16.9,6.7,25.3,22.2
0500000US37105,37,105,Lee County,7.0,9.6,27.2,22.9,12.4,14.1,6.8
0500000US37129,37,129,New Hanover County,2.2,4.9,21.6,22.3,9.8,26.4,12.9
0500000US37191,37,191,Wayne County,6.8,9.1,30.5,22.9,11.2,13.9,5.7
0500000US37165,37,165,Scotland County,5.6,14.5,34.1,21.4,8.9,9.8,5.7
0500000US37083,37,083,Halifax County,7.6,14.9,37.8,17.3,7.9,9.7,4.7
0500000US37001,37,001,Alamance County,5.6,8.8,27.6,23.9,10.1,16.8,7.2
0500000US38013,38,013,Burke County,3.3,3.6,29.5,28.4,12.9,16.8,5.5
0500000US38061,38,061,Mountrail County,3.0,6.0,31.8,22.8,15.9,15.9,4.7
0500000US38105,38,105,Williams County,2.5,5.4,26.4,27.8,13.0,20.2,4.7
0500000US38007,38,007,Billings County,4.1,7.2,32.0,15.3,15.2,18.8,7.4
0500000US38043,38,043,Kidder County,4.9,5.1,34.9,23.0,14.2,14.4,3.5
0500000US38019,38,019,Cavalier County,5.4,3.1,29.9,26.2,14.3,17.5,3.7
0500000US38037,38,037,Grant County,5.2,3.6,37.3,23.0,13.4,12.9,4.5
0500000US38067,38,067,Pembina County,4.7,6.8,32.8,22.6,12.8,16.4,4.0
0500000US38091,38,091,Steele County,2.2,1.5,29.2,27.2,12.5,24.1,3.4
0500000US38041,38,041,Hettinger County,6.4,6.9,35.3,26.5,10.4,11.3,3.1
0500000US38045,38,045,LaMoure County,9.5,6.4,27.7,23.2,9.1,17.8,6.2
0500000US38059,38,059,Morton County,3.9,4.5,30.6,22.8,11.8,19.5,6.8
0500000US38017,38,017,Cass County,2.5,3.0,19.7,20.8,14.6,28.0,11.4
0500000US38025,38,025,Dunn County,4.4,5.5,35.0,22.1,12.1,16.6,4.4
0500000US38029,38,029,Emmons County,8.0,4.9,36.0,23.3,11.2,14.6,1.9
0500000US38051,38,051,McIntosh County,13.4,6.5,29.7,19.9,13.7,11.3,5.5
0500000US38063,38,063,Nelson County,2.6,5.7,30.9,23.7,14.4,18.2,4.5
0500000US38077,38,077,Richland County,4.0,5.4,27.5,21.4,20.1,16.4,5.2
0500000US38079,38,079,Rolette County,4.2,9.6,25.2,24.7,16.4,14.9,5.1
0500000US38099,38,099,Walsh County,6.4,7.7,33.9,21.6,13.5,12.9,3.9
0500000US38001,38,001,Adams County,1.3,3.2,33.6,23.1,10.2,18.3,10.3
0500000US38009,38,009,Bottineau County,3.9,5.0,29.2,25.4,12.9,18.9,4.8
0500000US38003,38,003,Barnes County,3.1,5.5,28.2,23.5,12.5,18.7,8.6
0500000US38027,38,027,Eddy County,4.0,6.0,31.0,20.0,14.7,17.2,7.1
0500000US38035,38,035,Grand Forks County,2.1,3.1,23.2,24.2,12.9,22.8,11.7
0500000US38053,38,053,McKenzie County,2.2,6.0,28.8,23.8,13.0,19.1,7.1
0500000US38057,38,057,Mercer County,4.5,2.9,27.1,25.4,18.5,15.2,6.4
0500000US38055,38,055,McLean County,3.4,4.9,34.1,21.5,15.7,16.5,4.0
0500000US38069,38,069,Pierce County,3.1,5.0,35.4,26.6,10.8,14.3,4.9
0500000US38073,38,073,Ransom County,3.4,3.9,39.1,22.5,11.4,15.9,3.8
0500000US38085,38,085,Sioux County,3.7,12.3,32.2,24.6,10.9,12.2,4.0
0500000US38011,38,011,Bowman County,2.8,7.0,30.7,22.6,12.7,18.3,5.9
0500000US38033,38,033,Golden Valley County,3.5,4.2,24.8,25.5,13.9,22.2,5.9
0500000US38047,38,047,Logan County,9.6,3.8,36.1,22.8,11.3,14.1,2.3
0500000US38095,38,095,Towner County,2.2,5.8,32.2,26.7,15.0,14.5,3.6
0500000US38093,38,093,Stutsman County,3.5,5.4,34.6,23.2,9.7,18.3,5.2
0500000US38023,38,023,Divide County,2.7,3.2,36.7,28.3,10.7,17.0,1.4
0500000US38031,38,031,Foster County,1.5,6.2,28.3,22.8,17.0,17.6,6.5
0500000US38081,38,081,Sargent County,4.5,3.8,36.7,23.3,14.2,15.3,2.2
0500000US38087,38,087,Slope County,2.7,8.1,28.0,20.0,14.8,23.2,3.3
0500000US38089,38,089,Stark County,3.5,4.7,33.0,23.9,12.0,16.6,6.3
0500000US39053,39,053,Gallia County,5.7,12.5,40.7,16.2,9.6,9.7,5.6
0500000US39077,39,077,Huron County,4.1,7.7,46.6,19.1,9.0,8.9,4.7
0500000US39009,39,009,Athens County,2.4,8.1,34.9,16.7,8.3,13.5,16.2
0500000US39001,39,001,Adams County,7.3,13.6,43.6,15.7,7.0,8.4,4.5
0500000US39103,39,103,Medina County,1.2,3.9,31.6,20.6,9.4,22.5,10.8
0500000US39159,39,159,Union County,1.6,5.8,34.1,18.8,6.7,22.1,10.8
0500000US39021,39,021,Champaign County,2.4,6.9,47.5,20.1,8.1,9.7,5.2
0500000US39125,39,125,Paulding County,2.7,8.0,48.8,18.7,7.7,9.8,4.3
0500000US39057,39,057,Greene County,2.3,4.4,24.4,21.1,8.9,20.4,18.6
0500000US39049,39,049,Franklin County,2.9,6.1,24.8,19.9,7.0,24.8,14.5
0500000US39101,39,101,Marion County,2.6,9.8,43.4,23.1,8.0,8.0,5.1
0500000US39115,39,115,Morgan County,3.4,10.1,45.6,18.2,11.3,7.8,3.6
0500000US39169,39,169,Wayne County,7.1,6.9,39.4,17.6,7.1,13.7,8.2
0500000US39175,39,175,Wyandot County,2.8,6.4,46.2,17.6,11.2,10.5,5.2
0500000US39017,39,017,Butler County,2.8,6.9,32.8,19.9,7.9,19.0,10.9
0500000US39067,39,067,Harrison County,5.1,9.1,48.2,17.2,10.3,6.3,3.8
0500000US39083,39,083,Knox County,3.8,5.6,40.0,20.6,7.3,15.3,7.5
0500000US39139,39,139,Richland County,3.6,9.6,39.8,20.7,8.4,11.7,6.1
0500000US39163,39,163,Vinton County,5.9,14.3,46.2,14.8,7.3,8.1,3.4
0500000US39063,39,063,Hancock County,1.5,6.3,36.2,19.6,9.8,16.7,10.0
0500000US39045,39,045,Fairfield County,1.9,5.8,33.6,21.6,9.9,17.8,9.4
0500000US39039,39,039,Defiance County,2.4,5.6,44.0,21.2,10.1,11.0,5.7
0500000US39069,39,069,Henry County,1.5,5.4,43.2,20.6,11.2,11.6,6.5
0500000US39081,39,081,Jefferson County,2.5,7.2,43.4,19.9,11.7,9.6,5.7
0500000US39137,39,137,Putnam County,2.0,4.8,42.4,16.7,13.9,12.4,7.9
0500000US39027,39,027,Clinton County,3.2,8.4,39.7,21.7,8.5,12.5,6.2
0500000US39047,39,047,Fayette County,2.9,11.0,47.2,16.4,6.3,11.4,4.8
0500000US39129,39,129,Pickaway County,2.7,10.0,41.0,19.8,7.9,12.0,6.6
0500000US39091,39,091,Logan County,2.4,6.3,49.0,18.3,8.0,11.0,5.1
0500000US39153,39,153,Summit County,2.3,6.1,30.6,20.2,8.8,20.4,11.6
0500000US39143,39,143,Sandusky County,2.7,7.0,42.3,21.8,10.2,10.8,5.2
0500000US39149,39,149,Shelby County,2.9,7.0,42.5,19.1,11.1,10.7,6.7
0500000US27033,27,033,Cottonwood County,4.3,5.3,35.4,23.7,10.2,16.2,5.0
0500000US27139,27,139,Scott County,2.3,2.9,22.6,20.2,12.6,28.2,11.1
0500000US27039,27,039,Dodge County,1.6,3.6,34.7,21.0,14.8,17.4,7.0
0500000US27157,27,157,Wabasha County,3.1,4.7,34.5,23.5,12.2,14.9,7.0
0500000US27117,27,117,Pipestone County,6.0,6.4,34.6,21.3,10.4,17.4,4.0
0500000US27035,27,035,Crow Wing County,1.4,4.9,30.3,25.8,13.3,15.8,8.4
0500000US27107,27,107,Norman County,3.3,5.4,38.3,21.9,12.7,14.3,4.1
0500000US27171,27,171,Wright County,1.6,3.9,29.1,23.5,13.5,20.6,7.8
0500000US27103,27,103,Nicollet County,2.6,3.2,26.7,21.1,13.9,21.7,10.9
0500000US27041,27,041,Douglas County,1.5,3.4,29.6,20.8,19.2,18.2,7.2
0500000US27051,27,051,Grant County,1.7,4.7,33.7,23.2,17.3,14.4,5.0
0500000US27069,27,069,Kittson County,2.5,3.4,38.1,23.7,8.4,17.6,6.3
0500000US27079,27,079,Le Sueur County,2.4,4.8,34.9,22.6,12.9,16.7,5.6
0500000US27087,27,087,Mahnomen County,3.7,9.4,37.9,24.4,12.5,8.3,3.9
0500000US27025,27,025,Chisago County,1.3,4.4,33.9,26.2,13.8,14.9,5.6
0500000US27127,27,127,Redwood County,3.4,5.8,38.4,23.6,10.2,14.4,4.2
0500000US27173,27,173,Yellow Medicine County,3.3,5.4,35.5,25.2,14.5,12.1,4.0
0500000US27153,27,153,Todd County,6.0,7.0,36.4,21.2,13.9,11.6,3.9
0500000US27007,27,007,Beltrami County,2.0,6.7,28.1,23.0,12.2,17.3,10.8
0500000US27013,27,013,Blue Earth County,1.9,4.0,26.7,21.6,12.3,22.1,11.5
0500000US27055,27,055,Houston County,1.9,3.5,33.6,22.4,14.7,17.1,6.9
0500000US27073,27,073,Lac qui Parle County,3.1,4.2,36.8,24.2,12.6,14.0,5.1
0500000US27077,27,077,Lake of the Woods County,2.7,5.7,39.0,26.6,6.7,15.8,3.6
0500000US27111,27,111,Otter Tail County,2.6,5.1,29.3,23.4,14.5,17.7,7.4
0500000US27161,27,161,Waseca County,2.9,4.0,35.8,22.6,14.2,14.2,6.2
0500000US27137,27,137,St. Louis County,1.4,4.4,28.0,24.4,13.1,19.0,9.7
0500000US27003,27,003,Anoka County,2.1,4.0,27.9,23.2,13.1,20.9,8.7
0500000US27145,27,145,Stearns County,4.2,3.8,27.9,22.4,14.0,18.8,8.9
0500000US27081,27,081,Lincoln County,2.9,5.8,38.3,21.9,12.8,14.2,4.1
0500000US27089,27,089,Marshall County,5.0,6.5,36.7,20.7,12.1,14.3,4.7
0500000US27095,27,095,Mille Lacs County,2.6,7.6,38.1,24.8,11.5,10.6,4.7
0500000US27163,27,163,Washington County,1.5,2.5,21.1,20.5,11.1,27.8,15.4
0500000US27017,27,017,Carlton County,1.2,4.7,34.2,24.3,13.2,16.4,6.1
0500000US27065,27,065,Kanabec County,2.5,7.1,40.2,25.3,10.3,9.5,5.0
0500000US27071,27,071,Koochiching County,2.0,5.7,36.0,26.8,11.9,11.6,6.0
0500000US27097,27,097,Morrison County,3.7,6.2,38.4,22.3,12.3,12.3,4.7
0500000US27131,27,131,Rice County,3.6,5.9,31.0,20.5,11.4,17.6,9.9
0500000US27147,27,147,Steele County,3.0,5.4,34.3,21.5,10.9,17.2,7.7
0500000US27125,27,125,Red Lake County,2.3,4.4,38.4,22.1,16.0,13.1,3.8
0500000US27001,27,001,Aitkin County,2.2,6.8,37.7,24.4,11.4,12.2,5.2
0500000US27043,27,043,Faribault County,3.7,4.8,38.2,22.2,13.3,13.8,4.0
0500000US27101,27,101,Murray County,4.8,4.7,37.5,22.4,11.7,13.4,5.5
0500000US27067,27,067,Kandiyohi County,5.7,5.8,25.8,23.8,15.5,16.1,7.3
0500000US27075,27,075,Lake County,0.9,3.1,31.5,21.5,13.2,20.1,9.7
0500000US27133,27,133,Rock County,4.0,4.2,33.5,21.7,13.6,16.4,6.6
0500000US27143,27,143,Sibley County,4.3,4.8,39.2,21.9,13.1,12.5,4.2
0500000US27155,27,155,Traverse County,4.1,3.9,34.6,24.0,16.4,12.3,4.7
0500000US27005,27,005,Becker County,2.6,4.8,32.0,22.4,13.9,16.9,7.6
0500000US27053,27,053,Hennepin County,3.3,3.5,16.7,18.6,8.7,31.2,18.1
0500000US27015,27,015,Brown County,2.7,4.7,37.6,23.1,11.4,15.3,5.1
0500000US27023,27,023,Chippewa County,5.6,3.8,35.9,23.4,12.2,14.5,4.7
0500000US27029,27,029,Clearwater County,4.8,9.5,35.0,22.8,11.8,12.3,3.8
0500000US27057,27,057,Hubbard County,2.0,5.1,30.8,23.4,11.4,18.5,8.6
0500000US27059,27,059,Isanti County,1.4,6.9,33.8,28.6,11.5,12.5,5.2
0500000US27091,27,091,Martin County,2.3,4.9,38.1,22.5,12.0,15.1,5.1
0500000US27099,27,099,Mower County,6.1,6.9,31.6,21.5,12.2,14.7,7.0
0500000US27115,27,115,Pine County,2.1,8.3,39.8,25.9,9.4,10.2,4.3
0500000US27109,27,109,Olmsted County,2.5,3.1,19.8,18.9,11.7,24.8,19.2
0500000US27159,27,159,Wadena County,3.3,6.3,37.2,25.5,14.1,9.9,3.7
0500000US27009,27,009,Benton County,2.4,5.2,31.1,24.7,14.1,16.7,5.8
0500000US27047,27,047,Freeborn County,3.6,6.6,37.3,22.5,13.3,12.2,4.5
0500000US27085,27,085,McLeod County,2.6,4.4,36.4,23.3,15.3,12.8,5.1
0500000US27121,27,121,Pope County,2.3,4.1,32.6,21.9,17.1,15.3,6.6
0500000US27149,27,149,Stevens County,3.4,3.5,29.2,19.2,15.5,19.9,9.4
0500000US27151,27,151,Swift County,3.3,7.0,33.5,23.0,15.3,13.9,4.1
0500000US28051,28,051,Holmes County,10.7,14.2,41.2,18.0,6.0,6.5,3.3
0500000US28005,28,005,Amite County,6.1,14.2,40.7,17.6,8.4,8.1,4.9
0500000US28013,28,013,Calhoun County,7.7,15.2,37.1,18.3,10.3,6.0,5.3
0500000US28141,28,141,Tishomingo County,7.6,13.3,41.0,18.5,9.6,6.8,3.2
0500000US28153,28,153,Wayne County,7.9,13.4,37.7,17.7,7.2,8.7,7.3
0500000US48015,48,015,Austin County,8.4,8.5,29.3,22.8,7.5,16.8,6.8
0500000US48261,48,261,Kenedy County,33.2,33.2,21.1,4.1,1.7,3.1,3.6
0500000US48355,48,355,Nueces County,7.6,10.0,28.9,24.0,8.0,13.9,7.7
0500000US48089,48,089,Colorado County,9.2,9.3,36.4,18.6,7.9,13.6,5.0
0500000US48409,48,409,San Patricio County,8.8,11.6,32.7,24.6,7.3,10.2,4.7
0500000US48379,48,379,Rains County,6.2,9.0,41.8,24.9,6.4,7.9,3.8
0500000US48381,48,381,Randall County,2.3,5.8,21.9,28.1,9.9,21.8,10.2
0500000US48385,48,385,Real County,8.1,7.2,28.2,28.1,7.8,14.6,6.0
0500000US48411,48,411,San Saba County,12.7,13.0,33.8,22.7,3.3,10.6,3.8
0500000US48413,48,413,Schleicher County,13.3,8.1,24.0,31.4,6.5,12.8,3.6
0500000US48431,48,431,Sterling County,6.6,7.4,45.9,20.5,3.7,9.1,6.8
0500000US48507,48,507,Zavala County,19.8,18.2,31.3,16.5,5.5,5.6,3.0
0500000US48057,48,057,Calhoun County,8.9,10.4,33.3,24.5,8.0,10.1,4.9
0500000US48065,48,065,Carson County,1.7,4.7,28.8,23.7,10.8,18.9,11.5
0500000US48155,48,155,Foard County,9.1,13.5,28.7,23.7,8.9,12.8,3.4
0500000US48161,48,161,Freestone County,6.9,10.9,32.8,25.6,10.7,9.7,3.4
0500000US48175,48,175,Goliad County,7.9,4.5,30.7,29.7,9.7,12.3,5.3
0500000US48193,48,193,Hamilton County,7.3,11.2,33.8,18.6,7.4,15.2,6.5
0500000US48197,48,197,Hardeman County,7.3,13.6,35.0,23.1,6.4,10.4,4.2
0500000US48335,48,335,Mitchell County,9.0,12.3,37.3,22.6,7.0,9.8,2.0
0500000US48045,48,045,Briscoe County,6.1,7.4,33.4,25.1,5.3,16.6,6.1
0500000US48285,48,285,Lavaca County,6.6,8.1,41.2,19.7,7.7,12.8,3.9
0500000US48445,48,445,Terry County,17.7,13.9,31.6,21.5,3.3,8.3,3.7
0500000US48243,48,243,Jeff Davis County,3.8,11.1,22.7,22.7,4.6,16.0,19.1
0500000US48247,48,247,Jim Hogg County,12.6,13.2,37.6,19.7,4.6,8.6,3.7
0500000US48339,48,339,Montgomery County,5.3,7.3,22.3,22.9,7.5,22.9,11.7
0500000US48111,48,111,Dallam County,15.5,15.3,26.5,26.4,2.7,10.2,3.4
0500000US48479,48,479,Webb County,18.7,14.0,26.4,16.1,6.4,13.0,5.4
0500000US48011,48,011,Armstrong County,4.4,7.2,24.4,30.5,10.3,16.1,7.1
0500000US48069,48,069,Castro County,17.6,8.5,32.2,22.6,4.2,9.2,5.6
0500000US48273,48,273,Kleberg County,9.0,11.8,25.2,22.9,6.2,17.4,7.5
0500000US48489,48,489,Willacy County,21.3,12.8,36.5,15.5,3.9,7.6,2.5
0500000US48107,48,107,Crosby County,10.8,13.0,35.9,21.9,5.5,9.9,2.9
0500000US48151,48,151,Fisher County,7.8,6.3,34.3,23.5,9.9,14.4,3.8
0500000US48131,48,131,Duval County,16.1,16.8,31.1,20.8,5.9,5.6,3.7
0500000US48031,48,031,Blanco County,4.1,5.3,28.7,25.8,9.0,16.7,10.5
0500000US48241,48,241,Jasper County,4.8,10.6,44.6,21.4,6.3,7.5,4.9
0500000US48271,48,271,Kinney County,13.4,13.2,35.6,23.8,4.3,8.2,1.5
0500000US48117,48,117,Deaf Smith County,16.3,10.7,34.2,20.9,5.7,9.1,3.1
