geo_id,broadband_tech,urban_rural,tribal_non,dl_speed,has_0,has_1,has_2,has_3more,total_pop
0500000US06093,All Broadband Connections,R,N,250.0,29233,34,0,0,29267
0500000US06093,All Broadband Connections,R,T,250.0,376,0,0,0,376
0500000US06093,All Broadband Connections,U,N,250.0,13657,2,0,0,13659
0500000US06093,All Broadband Connections,U,T,250.0,237,0,0,0,237
0500000US06095,All Broadband Connections,R,N,250.0,18500,5902,2111,0,26513
0500000US06095,All Broadband Connections,U,N,250.0,31144,336253,53731,0,421128
0500000US06097,All Broadband Connections,R,N,250.0,17509,46906,3700,189,68304
0500000US06097,All Broadband Connections,R,T,250.0,79,0,0,0,79
0500000US06097,All Broadband Connections,U,N,250.0,7393,362289,53634,2637,425953
0500000US06099,All Broadband Connections,R,N,250.0,34305,12152,338,0,46795
0500000US06099,All Broadband Connections,U,N,250.0,5657,414443,81866,1899,503865
0500000US06101,All Broadband Connections,R,N,250.0,8853,6530,0,0,15383
0500000US06101,All Broadband Connections,U,N,250.0,574,76243,4771,0,81588
0500000US06103,All Broadband Connections,R,N,250.0,28226,5600,462,0,34288
0500000US06103,All Broadband Connections,R,T,250.0,2,0,0,0,2
0500000US06103,All Broadband Connections,U,N,250.0,5042,25740,12,0,30794
0500000US06105,All Broadband Connections,R,N,250.0,12245,40,0,0,12285
0500000US06105,All Broadband Connections,R,T,250.0,0,0,0,0,0
0500000US06107,All Broadband Connections,R,N,250.0,57776,19439,1144,0,78359
0500000US06107,All Broadband Connections,R,T,250.0,1193,0,0,0,1193
0500000US06107,All Broadband Connections,U,N,250.0,33670,316227,36744,0,386641
0500000US06109,All Broadband Connections,R,N,250.0,15777,11036,0,0,26813
0500000US06109,All Broadband Connections,R,T,250.0,98,91,0,0,189
0500000US06109,All Broadband Connections,U,N,250.0,1155,26321,0,0,27476
0500000US06111,All Broadband Connections,R,N,250.0,10636,18080,3191,1072,32979
0500000US06111,All Broadband Connections,U,N,250.0,3043,755282,50985,3717,813027
0500000US06113,All Broadband Connections,R,N,250.0,19184,1103,0,0,20287
0500000US06113,All Broadband Connections,R,T,250.0,105,0,0,0,105
0500000US06113,All Broadband Connections,U,N,250.0,54018,117277,27999,814,200108
0500000US06115,All Broadband Connections,R,N,250.0,18832,4404,364,0,23600
0500000US06115,All Broadband Connections,U,N,250.0,541,52470,2057,0,55068
0500000US06001,ADSL,R,N,250.0,13624,0,0,0,13624
0500000US06001,ADSL,U,N,250.0,1657705,0,0,0,1657705
0500000US06003,ADSL,R,N,250.0,962,0,0,0,962
0500000US06003,ADSL,R,T,250.0,167,0,0,0,167
0500000US06005,ADSL,R,N,250.0,24970,0,0,0,24970
0500000US06005,ADSL,R,T,250.0,13,0,0,0,13
0500000US06005,ADSL,U,N,250.0,14768,0,0,0,14768
0500000US06007,ADSL,R,N,250.0,46639,0,0,0,46639
0500000US06007,ADSL,R,T,250.0,52,0,0,0,52
0500000US06007,ADSL,U,N,250.0,169093,0,0,0,169093
0500000US06007,ADSL,U,T,250.0,3402,0,0,0,3402
0500000US06009,ADSL,R,N,250.0,34860,0,0,0,34860
0500000US06009,ADSL,U,N,250.0,11045,0,0,0,11045
0500000US06011,ADSL,R,N,250.0,7086,0,0,0,7086
0500000US06011,ADSL,R,T,250.0,99,0,0,0,99
0500000US06011,ADSL,U,N,250.0,14362,0,0,0,14362
0500000US06013,ADSL,R,N,250.0,19986,0,0,0,19986
0500000US06013,ADSL,U,N,250.0,1133534,0,0,0,1133534
0500000US06013,ADSL,U,T,250.0,2,0,0,0,2
0500000US06015,ADSL,R,N,250.0,8382,0,0,0,8382
0500000US06015,ADSL,R,T,250.0,996,0,0,0,996
0500000US06015,ADSL,U,N,250.0,18348,0,0,0,18348
0500000US06015,ADSL,U,T,250.0,86,0,0,0,86
0500000US06017,ADSL,R,N,250.0,70127,0,0,0,70127
0500000US06017,ADSL,R,T,250.0,109,0,0,0,109
0500000US06017,ADSL,U,N,250.0,122605,0,0,0,122605
0500000US06019,ADSL,R,N,250.0,131391,0,0,0,131391
0500000US06019,ADSL,R,T,250.0,441,0,0,0,441
0500000US06019,ADSL,U,N,250.0,867262,0,0,0,867262
0500000US06021,ADSL,R,N,250.0,11716,0,0,0,11716
0500000US06021,ADSL,R,T,250.0,165,0,0,0,165
0500000US06021,ADSL,U,N,250.0,16512,0,0,0,16512
0500000US06023,ADSL,R,N,250.0,37592,0,0,0,37592
0500000US06023,ADSL,R,T,250.0,4051,0,0,0,4051
0500000US06023,ADSL,U,N,250.0,93833,0,0,0,93833
0500000US06023,ADSL,U,T,250.0,82,0,0,0,82
0500000US06025,ADSL,R,N,250.0,34290,0,0,0,34290
0500000US06025,ADSL,R,T,250.0,1997,0,0,0,1997
0500000US06025,ADSL,U,N,250.0,144385,0,0,0,144385
0500000US06025,ADSL,U,T,250.0,543,0,0,0,543
0500000US06027,ADSL,R,N,250.0,7613,0,0,0,7613
0500000US06027,ADSL,R,T,250.0,823,0,0,0,823
0500000US06027,ADSL,U,N,250.0,8092,0,0,0,8092
0500000US06027,ADSL,U,T,250.0,1511,0,0,0,1511
0500000US06029,ADSL,R,N,250.0,128891,0,0,0,128891
0500000US06029,ADSL,U,N,250.0,771306,0,0,0,771306
0500000US06031,ADSL,R,N,250.0,17868,0,0,0,17868
0500000US06031,ADSL,R,T,250.0,668,0,0,0,668
0500000US06031,ADSL,U,N,250.0,134393,0,0,0,134393
0500000US06033,ADSL,R,N,250.0,21581,0,0,0,21581
0500000US06033,ADSL,R,T,250.0,375,0,0,0,375
0500000US06033,ADSL,U,N,250.0,42249,0,0,0,42249
0500000US06033,ADSL,U,T,250.0,181,0,0,0,181
0500000US06035,ADSL,R,N,250.0,20059,0,0,0,20059
0500000US06035,ADSL,R,T,250.0,390,0,0,0,390
0500000US06035,ADSL,U,N,250.0,9965,0,0,0,9965
0500000US06035,ADSL,U,T,250.0,159,0,0,0,159
0500000US06037,ADSL,R,N,250.0,91111,0,0,0,91111
0500000US06037,ADSL,U,N,250.0,9947996,0,0,0,9947996
0500000US06039,ADSL,R,N,250.0,54823,0,0,0,54823
0500000US06039,ADSL,R,T,250.0,142,0,0,0,142
0500000US06039,ADSL,U,N,250.0,102362,0,0,0,102362
0500000US06041,ADSL,R,N,250.0,17849,0,0,0,17849
0500000US06041,ADSL,U,N,250.0,240977,0,0,0,240977
0500000US06043,ADSL,R,N,250.0,17203,0,0,0,17203
0500000US06045,ADSL,R,N,250.0,39077,0,0,0,39077
0500000US06045,ADSL,R,T,250.0,1021,0,0,0,1021
0500000US06045,ADSL,U,N,250.0,46064,0,0,0,46064
0500000US06045,ADSL,U,T,250.0,587,0,0,0,587
0500000US06047,ADSL,R,N,250.0,48277,0,0,0,48277
0500000US06047,ADSL,U,N,250.0,229400,0,0,0,229400
0500000US06049,ADSL,R,N,250.0,6152,0,0,0,6152
0500000US06049,ADSL,R,T,250.0,153,0,0,0,153
0500000US06049,ADSL,U,N,250.0,2536,0,0,0,2536
0500000US06051,ADSL,R,N,250.0,7027,0,0,0,7027
0500000US06051,ADSL,R,T,250.0,122,0,0,0,122
0500000US06051,ADSL,U,N,250.0,7295,0,0,0,7295
0500000US06053,ADSL,R,N,250.0,53536,0,0,0,53536
0500000US06053,ADSL,U,N,250.0,380525,0,0,0,380525
0500000US06055,ADSL,R,N,250.0,19567,0,0,0,19567
0500000US06055,ADSL,U,N,250.0,118177,0,0,0,118177
0500000US06057,ADSL,R,N,250.0,42767,0,0,0,42767
0500000US06057,ADSL,U,N,250.0,56988,0,0,0,56988
0500000US06059,ADSL,R,N,250.0,13078,0,0,0,13078
0500000US06059,ADSL,U,N,250.0,3162614,0,0,0,3162614
0500000US06061,ADSL,R,N,250.0,69840,0,0,0,69840
0500000US06061,ADSL,R,T,250.0,12,0,0,0,12
0500000US06061,ADSL,U,N,250.0,328472,0,0,0,328472
0500000US06063,ADSL,R,N,250.0,13903,0,0,0,13903
0500000US06063,ADSL,R,T,250.0,33,0,0,0,33
0500000US06063,ADSL,U,N,250.0,4871,0,0,0,4871
0500000US06065,ADSL,R,N,250.0,172165,0,0,0,172165
0500000US06065,ADSL,R,T,250.0,7767,0,0,0,7767
0500000US06065,ADSL,U,N,250.0,2255608,0,0,0,2255608
0500000US06065,ADSL,U,T,250.0,34998,0,0,0,34998
0500000US06067,ADSL,R,N,250.0,38970,0,0,0,38970
0500000US06067,ADSL,U,N,250.0,1513084,0,0,0,1513084
0500000US06069,ADSL,R,N,250.0,18999,0,0,0,18999
0500000US06069,ADSL,U,N,250.0,43803,0,0,0,43803
0500000US06071,ADSL,R,N,250.0,162601,0,0,0,162601
0500000US06071,ADSL,R,T,250.0,2944,0,0,0,2944
0500000US06071,ADSL,U,N,250.0,2014058,0,0,0,2014058
0500000US06071,ADSL,U,T,250.0,470,0,0,0,470
0500000US06073,ADSL,R,N,250.0,140783,0,0,0,140783
0500000US06073,ADSL,R,T,250.0,9643,0,0,0,9643
0500000US06073,ADSL,U,N,250.0,3187522,0,0,0,3187522
0500000US06073,ADSL,U,T,250.0,382,0,0,0,382
0500000US06075,ADSL,R,N,250.0,2,0,0,0,2
0500000US06075,ADSL,U,N,250.0,881547,0,0,0,881547
0500000US06077,ADSL,R,N,250.0,75478,0,0,0,75478
0500000US06077,ADSL,U,N,250.0,686664,0,0,0,686664
0500000US06079,ADSL,R,N,250.0,53126,0,0,0,53126
0500000US06079,ADSL,U,N,250.0,229985,0,0,0,229985
0500000US06081,ADSL,R,N,250.0,17621,0,0,0,17621
0500000US06081,ADSL,U,N,250.0,748952,0,0,0,748952
0500000US06083,ADSL,R,N,250.0,30525,0,0,0,30525
0500000US06083,ADSL,R,T,250.0,3,0,0,0,3
0500000US06083,ADSL,U,N,250.0,415676,0,0,0,415676
0500000US06083,ADSL,U,T,250.0,295,0,0,0,295
0500000US06085,ADSL,R,N,250.0,31218,0,0,0,31218
0500000US06085,ADSL,U,N,250.0,1896634,0,0,0,1896634
0500000US06087,ADSL,R,N,250.0,35814,0,0,0,35814
0500000US06087,ADSL,U,N,250.0,237399,0,0,0,237399
0500000US06089,ADSL,R,N,250.0,53858,0,0,0,53858
0500000US06089,ADSL,R,T,250.0,42,0,0,0,42
0500000US06089,ADSL,U,N,250.0,126146,0,0,0,126146
0500000US06089,ADSL,U,T,250.0,34,0,0,0,34
0500000US06091,ADSL,R,N,250.0,2996,0,0,0,2996
0500000US06091,ADSL,U,N,250.0,9,0,0,0,9
0500000US06093,ADSL,R,N,250.0,29267,0,0,0,29267
0500000US06093,ADSL,R,T,250.0,376,0,0,0,376
0500000US06093,ADSL,U,N,250.0,13659,0,0,0,13659
0500000US06093,ADSL,U,T,250.0,237,0,0,0,237
0500000US06095,ADSL,R,N,250.0,26513,0,0,0,26513
0500000US06095,ADSL,U,N,250.0,421128,0,0,0,421128
0500000US06097,ADSL,R,N,250.0,68304,0,0,0,68304
0500000US06097,ADSL,R,T,250.0,79,0,0,0,79
0500000US06097,ADSL,U,N,250.0,425953,0,0,0,425953
0500000US06099,ADSL,R,N,250.0,46795,0,0,0,46795
0500000US06099,ADSL,U,N,250.0,503865,0,0,0,503865
0500000US06101,ADSL,R,N,250.0,15383,0,0,0,15383
0500000US06101,ADSL,U,N,250.0,81588,0,0,0,81588
0500000US06103,ADSL,R,N,250.0,34288,0,0,0,34288
0500000US06103,ADSL,R,T,250.0,2,0,0,0,2
0500000US06103,ADSL,U,N,250.0,30794,0,0,0,30794
0500000US06105,ADSL,R,N,250.0,12285,0,0,0,12285
0500000US06105,ADSL,R,T,250.0,0,0,0,0,0
0500000US06107,ADSL,R,N,250.0,78359,0,0,0,78359
0500000US06107,ADSL,R,T,250.0,1193,0,0,0,1193
0500000US06107,ADSL,U,N,250.0,386641,0,0,0,386641
0500000US06109,ADSL,R,N,250.0,26813,0,0,0,26813
0500000US06109,ADSL,R,T,250.0,189,0,0,0,189
0500000US06109,ADSL,U,N,250.0,27476,0,0,0,27476
0500000US06111,ADSL,R,N,250.0,32979,0,0,0,32979
0500000US06111,ADSL,U,N,250.0,813027,0,0,0,813027
0500000US06113,ADSL,R,N,250.0,20287,0,0,0,20287
0500000US06113,ADSL,R,T,250.0,105,0,0,0,105
0500000US06113,ADSL,U,N,250.0,200108,0,0,0,200108
0500000US06115,ADSL,R,N,250.0,23600,0,0,0,23600
0500000US06115,ADSL,U,N,250.0,55068,0,0,0,55068
0500000US06001,Cable,R,N,250.0,7190,6434,0,0,13624
0500000US06001,Cable,U,N,250.0,67750,1589808,147,0,1657705
0500000US06003,Cable,R,N,250.0,933,29,0,0,962
0500000US06003,Cable,R,T,250.0,167,0,0,0,167
0500000US06005,Cable,R,N,250.0,24898,72,0,0,24970
0500000US06005,Cable,R,T,250.0,13,0,0,0,13
0500000US06005,Cable,U,N,250.0,14505,263,0,0,14768
0500000US06007,Cable,R,N,250.0,27085,19554,0,0,46639
0500000US06007,Cable,R,T,250.0,13,39,0,0,52
0500000US06007,Cable,U,N,250.0,1598,167495,0,0,169093
0500000US06007,Cable,U,T,250.0,11,3391,0,0,3402
0500000US06009,Cable,R,N,250.0,33384,1476,0,0,34860
0500000US06009,Cable,U,N,250.0,10859,186,0,0,11045
0500000US06011,Cable,R,N,250.0,6720,366,0,0,7086
0500000US06011,Cable,R,T,250.0,99,0,0,0,99
0500000US06011,Cable,U,N,250.0,7613,6749,0,0,14362
0500000US06013,Cable,R,N,250.0,12892,7094,0,0,19986
0500000US06013,Cable,U,N,250.0,24004,1109530,0,0,1133534
0500000US06013,Cable,U,T,250.0,2,0,0,0,2
0500000US06015,Cable,R,N,250.0,942,7440,0,0,8382
0500000US06015,Cable,R,T,250.0,861,135,0,0,996
0500000US06015,Cable,U,N,250.0,17,18331,0,0,18348
0500000US06015,Cable,U,T,250.0,0,86,0,0,86
0500000US06017,Cable,R,N,250.0,48205,21922,0,0,70127
0500000US06017,Cable,R,T,250.0,109,0,0,0,109
0500000US06017,Cable,U,N,250.0,2602,119772,231,0,122605
0500000US06019,Cable,R,N,250.0,113843,17548,0,0,131391
0500000US06019,Cable,R,T,250.0,441,0,0,0,441
0500000US06019,Cable,U,N,250.0,43445,823817,0,0,867262
0500000US06021,Cable,R,N,250.0,8182,3534,0,0,11716
0500000US06021,Cable,R,T,250.0,165,0,0,0,165
0500000US06021,Cable,U,N,250.0,1509,15003,0,0,16512
0500000US06023,Cable,R,N,250.0,33394,4198,0,0,37592
0500000US06023,Cable,R,T,250.0,4051,0,0,0,4051
0500000US06023,Cable,U,N,250.0,68098,25735,0,0,93833
0500000US06023,Cable,U,T,250.0,82,0,0,0,82
0500000US06025,Cable,R,N,250.0,26958,7292,40,0,34290
0500000US06025,Cable,R,T,250.0,1591,406,0,0,1997
0500000US06025,Cable,U,N,250.0,3821,140337,227,0,144385
0500000US06025,Cable,U,T,250.0,465,78,0,0,543
0500000US06027,Cable,R,N,250.0,5828,1785,0,0,7613
0500000US06027,Cable,R,T,250.0,644,179,0,0,823
0500000US06027,Cable,U,N,250.0,7529,563,0,0,8092
0500000US06027,Cable,U,T,250.0,1511,0,0,0,1511
0500000US06029,Cable,R,N,250.0,104118,24771,2,0,128891
0500000US06029,Cable,U,N,250.0,57798,708227,5281,0,771306
0500000US06031,Cable,R,N,250.0,12796,5072,0,0,17868
0500000US06031,Cable,R,T,250.0,668,0,0,0,668
0500000US06031,Cable,U,N,250.0,22169,111849,375,0,134393
0500000US06033,Cable,R,N,250.0,7531,13984,66,0,21581
0500000US06033,Cable,R,T,250.0,163,212,0,0,375
0500000US06033,Cable,U,N,250.0,702,41547,0,0,42249
0500000US06033,Cable,U,T,250.0,0,181,0,0,181
0500000US06035,Cable,R,N,250.0,20059,0,0,0,20059
0500000US06035,Cable,R,T,250.0,390,0,0,0,390
0500000US06035,Cable,U,N,250.0,9965,0,0,0,9965
0500000US06035,Cable,U,T,250.0,159,0,0,0,159
0500000US06037,Cable,R,N,250.0,42157,48211,743,0,91111
0500000US06037,Cable,U,N,250.0,23355,9796816,126249,1576,9947996
0500000US06039,Cable,R,N,250.0,49382,5441,0,0,54823
0500000US06039,Cable,R,T,250.0,142,0,0,0,142
0500000US06039,Cable,U,N,250.0,5907,96455,0,0,102362
0500000US06041,Cable,R,N,250.0,9308,8541,0,0,17849
0500000US06041,Cable,U,N,250.0,6796,234181,0,0,240977
0500000US06043,Cable,R,N,250.0,17044,159,0,0,17203
0500000US06045,Cable,R,N,250.0,39042,35,0,0,39077
0500000US06045,Cable,R,T,250.0,1021,0,0,0,1021
0500000US06045,Cable,U,N,250.0,45697,367,0,0,46064
0500000US06045,Cable,U,T,250.0,587,0,0,0,587
0500000US06047,Cable,R,N,250.0,40755,7522,0,0,48277
0500000US06047,Cable,U,N,250.0,17611,211628,161,0,229400
0500000US06049,Cable,R,N,250.0,6075,77,0,0,6152
0500000US06049,Cable,R,T,250.0,153,0,0,0,153
0500000US06049,Cable,U,N,250.0,2521,15,0,0,2536
0500000US06051,Cable,R,N,250.0,5725,1073,229,0,7027
0500000US06051,Cable,R,T,250.0,122,0,0,0,122
0500000US06051,Cable,U,N,250.0,706,6472,117,0,7295
0500000US06053,Cable,R,N,250.0,30036,21617,1883,0,53536
0500000US06053,Cable,U,N,250.0,18491,356341,5693,0,380525
0500000US06055,Cable,R,N,250.0,8676,10891,0,0,19567
0500000US06055,Cable,U,N,250.0,4463,113714,0,0,118177
0500000US06057,Cable,R,N,250.0,27655,15112,0,0,42767
0500000US06057,Cable,U,N,250.0,14228,42760,0,0,56988
0500000US06059,Cable,R,N,250.0,5852,7226,0,0,13078
0500000US06059,Cable,U,N,250.0,62297,3059633,39435,1249,3162614
0500000US06061,Cable,R,N,250.0,54651,13757,1432,0,69840
0500000US06061,Cable,R,T,250.0,12,0,0,0,12
0500000US06061,Cable,U,N,250.0,182469,145821,182,0,328472
0500000US06063,Cable,R,N,250.0,13599,304,0,0,13903
0500000US06063,Cable,R,T,250.0,33,0,0,0,33
0500000US06063,Cable,U,N,250.0,4789,82,0,0,4871
0500000US06065,Cable,R,N,250.0,114934,56493,738,0,172165
0500000US06065,Cable,R,T,250.0,6246,1291,230,0,7767
0500000US06065,Cable,U,N,250.0,39014,2184523,32071,0,2255608
0500000US06065,Cable,U,T,250.0,4412,30229,357,0,34998
0500000US06067,Cable,R,N,250.0,29147,9823,0,0,38970
0500000US06067,Cable,U,N,250.0,46724,1465692,668,0,1513084
0500000US06069,Cable,R,N,250.0,12803,6196,0,0,18999
0500000US06069,Cable,U,N,250.0,373,43290,140,0,43803
0500000US06071,Cable,R,N,250.0,111740,50689,172,0,162601
0500000US06071,Cable,R,T,250.0,2929,15,0,0,2944
0500000US06071,Cable,U,N,250.0,42920,1965315,5823,0,2014058
0500000US06071,Cable,U,T,250.0,400,70,0,0,470
0500000US06073,Cable,R,N,250.0,86864,50328,3591,0,140783
0500000US06073,Cable,R,T,250.0,7893,1750,0,0,9643
0500000US06073,Cable,U,N,250.0,136276,2922705,123578,4963,3187522
0500000US06073,Cable,U,T,250.0,382,0,0,0,382
0500000US06075,Cable,R,N,250.0,2,0,0,0,2
0500000US06075,Cable,U,N,250.0,25839,855708,0,0,881547
0500000US06077,Cable,R,N,250.0,47006,28472,0,0,75478
0500000US06077,Cable,U,N,250.0,20645,665638,381,0,686664
0500000US06079,Cable,R,N,250.0,33239,19595,292,0,53126
0500000US06079,Cable,U,N,250.0,13695,215189,1101,0,229985
0500000US06081,Cable,R,N,250.0,9793,7828,0,0,17621
0500000US06081,Cable,U,N,250.0,75774,673178,0,0,748952
0500000US06083,Cable,R,N,250.0,18819,11444,262,0,30525
0500000US06083,Cable,R,T,250.0,3,0,0,0,3
0500000US06083,Cable,U,N,250.0,18691,395193,1792,0,415676
0500000US06083,Cable,U,T,250.0,1,294,0,0,295
0500000US06085,Cable,R,N,250.0,19467,11751,0,0,31218
0500000US06085,Cable,U,N,250.0,80759,1813593,2282,0,1896634
0500000US06087,Cable,R,N,250.0,28368,7446,0,0,35814
0500000US06087,Cable,U,N,250.0,153882,81450,2067,0,237399
0500000US06089,Cable,R,N,250.0,45943,7915,0,0,53858
0500000US06089,Cable,R,T,250.0,42,0,0,0,42
0500000US06089,Cable,U,N,250.0,4819,119325,2002,0,126146
0500000US06089,Cable,U,T,250.0,0,34,0,0,34
0500000US06091,Cable,R,N,250.0,2954,42,0,0,2996
0500000US06091,Cable,U,N,250.0,0,9,0,0,9
0500000US06093,Cable,R,N,250.0,29233,34,0,0,29267
0500000US06093,Cable,R,T,250.0,376,0,0,0,376
0500000US06093,Cable,U,N,250.0,13657,2,0,0,13659
0500000US06093,Cable,U,T,250.0,237,0,0,0,237
0500000US06095,Cable,R,N,250.0,18570,7943,0,0,26513
0500000US06095,Cable,U,N,250.0,40073,381055,0,0,421128
0500000US06097,Cable,R,N,250.0,20529,47775,0,0,68304
0500000US06097,Cable,R,T,250.0,79,0,0,0,79
0500000US06097,Cable,U,N,250.0,7605,418348,0,0,425953
0500000US06099,Cable,R,N,250.0,34305,12364,126,0,46795
0500000US06099,Cable,U,N,250.0,5835,492192,5838,0,503865
0500000US06101,Cable,R,N,250.0,8866,6517,0,0,15383
0500000US06101,Cable,U,N,250.0,575,81013,0,0,81588
0500000US06103,Cable,R,N,250.0,28393,5433,462,0,34288
0500000US06103,Cable,R,T,250.0,2,0,0,0,2
0500000US06103,Cable,U,N,250.0,5042,25740,12,0,30794
0500000US06105,Cable,R,N,250.0,12273,12,0,0,12285
0500000US06105,Cable,R,T,250.0,0,0,0,0,0
0500000US06107,Cable,R,N,250.0,57822,19926,611,0,78359
0500000US06107,Cable,R,T,250.0,1193,0,0,0,1193
0500000US06107,Cable,U,N,250.0,33683,352006,952,0,386641
0500000US06109,Cable,R,N,250.0,15813,11000,0,0,26813
0500000US06109,Cable,R,T,250.0,98,91,0,0,189
0500000US06109,Cable,U,N,250.0,1155,26321,0,0,27476
0500000US06111,Cable,R,N,250.0,13589,18677,713,0,32979
0500000US06111,Cable,U,N,250.0,4654,798185,10188,0,813027
0500000US06113,Cable,R,N,250.0,19861,426,0,0,20287
0500000US06113,Cable,R,T,250.0,105,0,0,0,105
0500000US06113,Cable,U,N,250.0,128229,71879,0,0,200108
0500000US06115,Cable,R,N,250.0,19135,4465,0,0,23600
0500000US06115,Cable,U,N,250.0,541,54527,0,0,55068
0500000US06001,Fiber,R,N,250.0,11518,2106,0,0,13624
0500000US06001,Fiber,U,N,250.0,780278,799103,78324,0,1657705
0500000US06003,Fiber,R,N,250.0,962,0,0,0,962
0500000US06003,Fiber,R,T,250.0,167,0,0,0,167
0500000US06005,Fiber,R,N,250.0,24970,0,0,0,24970
0500000US06005,Fiber,R,T,250.0,13,0,0,0,13
0500000US06005,Fiber,U,N,250.0,14768,0,0,0,14768
0500000US06007,Fiber,R,N,250.0,43769,2870,0,0,46639
0500000US06007,Fiber,R,T,250.0,52,0,0,0,52
0500000US06007,Fiber,U,N,250.0,131629,37464,0,0,169093
0500000US06007,Fiber,U,T,250.0,3402,0,0,0,3402
0500000US06009,Fiber,R,N,250.0,34860,0,0,0,34860
0500000US06009,Fiber,U,N,250.0,11045,0,0,0,11045
0500000US06011,Fiber,R,N,250.0,7086,0,0,0,7086
0500000US06011,Fiber,R,T,250.0,99,0,0,0,99
0500000US06011,Fiber,U,N,250.0,14362,0,0,0,14362
0500000US06013,Fiber,R,N,250.0,18445,692,849,0,19986
0500000US06013,Fiber,U,N,250.0,698984,399887,34663,0,1133534
0500000US06013,Fiber,U,T,250.0,2,0,0,0,2
0500000US06015,Fiber,R,N,250.0,8382,0,0,0,8382
0500000US06015,Fiber,R,T,250.0,996,0,0,0,996
0500000US06015,Fiber,U,N,250.0,18348,0,0,0,18348
0500000US06015,Fiber,U,T,250.0,86,0,0,0,86
0500000US06017,Fiber,R,N,250.0,69554,573,0,0,70127
0500000US06017,Fiber,R,T,250.0,109,0,0,0,109
0500000US06017,Fiber,U,N,250.0,118406,4199,0,0,122605
0500000US06019,Fiber,R,N,250.0,129226,1859,306,0,131391
0500000US06019,Fiber,R,T,250.0,441,0,0,0,441
0500000US06019,Fiber,U,N,250.0,687109,179861,292,0,867262
0500000US06021,Fiber,R,N,250.0,11716,0,0,0,11716
0500000US06021,Fiber,R,T,250.0,165,0,0,0,165
0500000US06021,Fiber,U,N,250.0,16512,0,0,0,16512
0500000US06023,Fiber,R,N,250.0,37592,0,0,0,37592
0500000US06023,Fiber,R,T,250.0,4051,0,0,0,4051
0500000US06023,Fiber,U,N,250.0,93833,0,0,0,93833
0500000US06023,Fiber,U,T,250.0,82,0,0,0,82
0500000US06025,Fiber,R,N,250.0,34290,0,0,0,34290
0500000US06025,Fiber,R,T,250.0,1997,0,0,0,1997
0500000US06025,Fiber,U,N,250.0,144291,94,0,0,144385
0500000US06025,Fiber,U,T,250.0,543,0,0,0,543
0500000US06027,Fiber,R,N,250.0,7441,166,6,0,7613
0500000US06027,Fiber,R,T,250.0,823,0,0,0,823
0500000US06027,Fiber,U,N,250.0,7426,666,0,0,8092
0500000US06027,Fiber,U,T,250.0,1511,0,0,0,1511
0500000US06029,Fiber,R,N,250.0,103595,24636,660,0,128891
0500000US06029,Fiber,U,N,250.0,632431,136812,2063,0,771306
0500000US06031,Fiber,R,N,250.0,17859,9,0,0,17868
0500000US06031,Fiber,R,T,250.0,668,0,0,0,668
0500000US06031,Fiber,U,N,250.0,131107,3286,0,0,134393
0500000US06033,Fiber,R,N,250.0,21581,0,0,0,21581
0500000US06033,Fiber,R,T,250.0,375,0,0,0,375
0500000US06033,Fiber,U,N,250.0,42249,0,0,0,42249
0500000US06033,Fiber,U,T,250.0,181,0,0,0,181
0500000US06035,Fiber,R,N,250.0,20059,0,0,0,20059
0500000US06035,Fiber,R,T,250.0,390,0,0,0,390
0500000US06035,Fiber,U,N,250.0,9965,0,0,0,9965
0500000US06035,Fiber,U,T,250.0,159,0,0,0,159
0500000US06037,Fiber,R,N,250.0,89925,1186,0,0,91111
0500000US06037,Fiber,U,N,250.0,8306649,1637718,3562,67,9947996
0500000US06039,Fiber,R,N,250.0,54804,19,0,0,54823
0500000US06039,Fiber,R,T,250.0,142,0,0,0,142
0500000US06039,Fiber,U,N,250.0,95695,6667,0,0,102362
0500000US06041,Fiber,R,N,250.0,16432,1417,0,0,17849
0500000US06041,Fiber,U,N,250.0,162920,78057,0,0,240977
0500000US06043,Fiber,R,N,250.0,17203,0,0,0,17203
0500000US06045,Fiber,R,N,250.0,39077,0,0,0,39077
0500000US06045,Fiber,R,T,250.0,1021,0,0,0,1021
0500000US06045,Fiber,U,N,250.0,46064,0,0,0,46064
0500000US06045,Fiber,U,T,250.0,587,0,0,0,587
0500000US06047,Fiber,R,N,250.0,47615,662,0,0,48277
0500000US06047,Fiber,U,N,250.0,204964,24436,0,0,229400
0500000US06049,Fiber,R,N,250.0,6152,0,0,0,6152
0500000US06049,Fiber,R,T,250.0,153,0,0,0,153
0500000US06049,Fiber,U,N,250.0,2536,0,0,0,2536
0500000US06051,Fiber,R,N,250.0,2959,4068,0,0,7027
0500000US06051,Fiber,R,T,250.0,0,122,0,0,122
0500000US06051,Fiber,U,N,250.0,7123,172,0,0,7295
0500000US06053,Fiber,R,N,250.0,51326,2210,0,0,53536
0500000US06053,Fiber,U,N,250.0,316860,63665,0,0,380525
0500000US06055,Fiber,R,N,250.0,17432,2135,0,0,19567
0500000US06055,Fiber,U,N,250.0,92373,25804,0,0,118177
0500000US06057,Fiber,R,N,250.0,42767,0,0,0,42767
0500000US06057,Fiber,U,N,250.0,56988,0,0,0,56988
0500000US06059,Fiber,R,N,250.0,5845,775,4549,1909,13078
0500000US06059,Fiber,U,N,250.0,2545659,595647,18520,2788,3162614
0500000US06061,Fiber,R,N,250.0,60133,8321,1386,0,69840
